store_id,product_id,date,units_sold,units_restocked,ending_inventory,units_short
Store_3,Product_39,2024-05-13,3,93,1585,0
Store_3,Product_39,2024-05-14,2,89,1672,0
Store_3,Product_39,2024-05-15,7,92,1757,0
Store_3,Product_39,2024-05-16,3,0,1754,0
Store_3,Product_39,2024-05-17,2,0,1752,0
Store_3,Product_39,2024-05-18,11,0,1741,0
Store_3,Product_39,2024-05-19,4,36,1773,0
Store_3,Product_39,2024-05-20,2,0,1771,0
Store_3,Product_39,2024-05-21,7,0,1764,0
Store_3,Product_39,2024-05-22,5,96,1855,0
Store_3,Product_39,2024-05-23,6,0,1849,0
Store_3,Product_39,2024-05-24,2,0,1847,0
Store_3,Product_39,2024-05-25,4,0,1843,0
Store_3,Product_39,2024-05-26,6,0,1837,0
Store_3,Product_39,2024-05-27,7,0,1830,0
Store_3,Product_39,2024-05-28,2,47,1875,0
Store_3,Product_39,2024-05-29,3,0,1872,0
Store_3,Product_39,2024-05-30,5,0,1867,0
Store_3,Product_39,2024-05-31,7,58,1918,0
Store_3,Product_39,2024-06-01,6,0,1912,0
Store_3,Product_39,2024-06-02,3,0,1909,0
Store_3,Product_39,2024-06-03,4,25,1930,0
Store_3,Product_39,2024-06-04,4,89,2015,0
Store_3,Product_39,2024-06-05,4,97,2108,0
Store_3,Product_39,2024-06-06,4,0,2104,0
Store_3,Product_39,2024-06-07,12,0,2092,0
Store_3,Product_39,2024-06-08,7,0,2085,0
Store_3,Product_39,2024-06-09,6,0,2079,0
Store_3,Product_39,2024-06-10,10,0,2069,0
Store_3,Product_39,2024-06-11,8,0,2061,0
Store_3,Product_39,2024-06-12,4,64,2121,0
Store_3,Product_39,2024-06-13,6,78,2193,0
Store_3,Product_39,2024-06-14,6,74,2261,0
Store_3,Product_39,2024-06-15,6,0,2255,0
Store_3,Product_39,2024-06-16,6,85,2334,0
Store_3,Product_39,2024-06-17,7,0,2327,0
Store_3,Product_39,2024-06-18,5,54,2376,0
Store_3,Product_39,2024-06-19,2,0,2374,0
Store_3,Product_39,2024-06-20,3,0,2371,0
Store_3,Product_39,2024-06-21,4,70,2437,0
Store_3,Product_39,2024-06-22,3,0,2434,0
Store_3,Product_39,2024-06-23,5,0,2429,0
Store_3,Product_39,2024-06-24,4,0,2425,0
Store_3,Product_39,2024-06-25,3,56,2478,0
Store_3,Product_39,2024-06-26,2,0,2476,0
Store_3,Product_39,2024-06-27,4,0,2472,0
Store_3,Product_39,2024-06-28,8,33,2497,0
Store_3,Product_39,2024-06-29,5,0,2492,0
Store_3,Product_39,2024-06-30,8,0,2484,0
Store_3,Product_39,2024-07-01,5,0,2479,0
Store_3,Product_39,2024-07-02,6,26,2499,0
Store_3,Product_39,2024-07-03,11,0,2488,0
Store_3,Product_39,2024-07-04,5,0,2483,0
Store_3,Product_39,2024-07-05,2,0,2481,0
Store_3,Product_39,2024-07-06,3,43,2521,0
Store_3,Product_39,2024-07-07,9,87,2599,0
Store_3,Product_39,2024-07-08,10,0,2589,0
Store_3,Product_39,2024-07-09,5,0,2584,0
Store_3,Product_39,2024-07-10,6,83,2661,0
Store_3,Product_39,2024-07-11,4,31,2688,0
Store_3,Product_39,2024-07-12,2,0,2686,0
Store_3,Product_39,2024-07-13,9,0,2677,0
Store_3,Product_39,2024-07-14,1,37,2713,0
Store_3,Product_39,2024-07-15,4,0,2709,0
Store_3,Product_39,2024-07-16,4,36,2741,0
Store_3,Product_39,2024-07-17,4,0,2737,0
Store_3,Product_39,2024-07-18,4,0,2733,0
Store_3,Product_39,2024-07-19,2,0,2731,0
Store_3,Product_39,2024-07-20,4,0,2727,0
Store_3,Product_39,2024-07-21,3,26,2750,0
Store_3,Product_39,2024-07-22,10,72,2812,0
Store_3,Product_39,2024-07-23,8,30,2834,0
Store_3,Product_39,2024-07-24,6,0,2828,0
Store_3,Product_39,2024-07-25,8,0,2820,0
Store_3,Product_39,2024-07-26,4,0,2816,0
Store_3,Product_39,2024-07-27,5,58,2869,0
Store_3,Product_39,2024-07-28,9,0,2860,0
Store_3,Product_39,2024-07-29,5,0,2855,0
Store_3,Product_39,2024-07-30,5,0,2850,0
Store_3,Product_39,2024-07-31,4,0,2846,0
Store_3,Product_39,2024-08-01,4,56,2898,0
Store_3,Product_39,2024-08-02,7,0,2891,0
Store_3,Product_39,2024-08-03,6,0,2885,0
Store_3,Product_39,2024-08-04,6,0,2879,0
Store_3,Product_39,2024-08-05,10,0,2869,0
Store_3,Product_39,2024-08-06,4,0,2865,0
Store_3,Product_39,2024-08-07,6,0,2859,0
Store_3,Product_39,2024-08-08,2,0,2857,0
Store_3,Product_39,2024-08-09,5,0,2852,0
Store_3,Product_39,2024-08-10,6,0,2846,0
Store_3,Product_39,2024-08-11,5,55,2896,0
Store_3,Product_39,2024-08-12,3,78,2971,0
Store_3,Product_39,2024-08-13,0,0,2971,0
Store_3,Product_39,2024-08-14,12,32,2991,0
Store_3,Product_39,2024-08-15,8,92,3075,0
Store_3,Product_39,2024-08-16,3,58,3130,0
Store_3,Product_39,2024-08-17,2,0,3128,0
Store_3,Product_39,2024-08-18,4,0,3124,0
Store_3,Product_39,2024-08-19,5,0,3119,0
Store_3,Product_39,2024-08-20,0,87,3206,0
Store_3,Product_39,2024-08-21,7,81,3280,0
Store_3,Product_39,2024-08-22,7,0,3273,0
Store_3,Product_39,2024-08-23,5,0,3268,0
Store_3,Product_39,2024-08-24,9,90,3349,0
Store_3,Product_39,2024-08-25,5,90,3434,0
Store_3,Product_39,2024-08-26,2,85,3517,0
Store_3,Product_39,2024-08-27,3,0,3514,0
Store_3,Product_39,2024-08-28,5,25,3534,0
Store_3,Product_39,2024-08-29,6,54,3582,0
Store_3,Product_39,2024-08-30,2,21,3601,0
Store_3,Product_39,2024-08-31,5,0,3596,0
Store_3,Product_39,2024-09-01,13,0,3583,0
Store_3,Product_39,2024-09-02,11,0,3572,0
Store_3,Product_39,2024-09-03,2,0,3570,0
Store_3,Product_39,2024-09-04,6,76,3640,0
Store_3,Product_39,2024-09-05,5,0,3635,0
Store_3,Product_39,2024-09-06,3,36,3668,0
Store_3,Product_39,2024-09-07,8,33,3693,0
Store_3,Product_39,2024-09-08,5,42,3730,0
Store_3,Product_39,2024-09-09,2,0,3728,0
Store_3,Product_39,2024-09-10,3,0,3725,0
Store_3,Product_39,2024-09-11,5,0,3720,0
Store_3,Product_39,2024-09-12,4,16,3732,0
Store_3,Product_39,2024-09-13,6,0,3726,0
Store_3,Product_39,2024-09-14,3,0,3723,0
Store_3,Product_39,2024-09-15,3,0,3720,0
Store_3,Product_39,2024-09-16,6,0,3714,0
Store_3,Product_39,2024-09-17,6,0,3708,0
Store_3,Product_39,2024-09-18,6,66,3768,0
Store_3,Product_39,2024-09-19,4,0,3764,0
Store_3,Product_39,2024-09-20,4,44,3804,0
Store_3,Product_39,2024-09-21,7,0,3797,0
Store_3,Product_39,2024-09-22,4,83,3876,0
Store_3,Product_39,2024-09-23,2,0,3874,0
Store_3,Product_39,2024-09-24,5,49,3918,0
Store_3,Product_39,2024-09-25,4,0,3914,0
Store_3,Product_39,2024-09-26,3,0,3911,0
Store_3,Product_39,2024-09-27,4,87,3994,0
Store_3,Product_39,2024-09-28,8,0,3986,0
Store_3,Product_39,2024-09-29,4,42,4024,0
Store_3,Product_39,2024-09-30,3,54,4075,0
Store_3,Product_39,2024-10-01,6,0,4069,0
Store_3,Product_39,2024-10-02,5,0,4064,0
Store_3,Product_39,2024-10-03,7,46,4103,0
Store_3,Product_39,2024-10-04,5,41,4139,0
Store_3,Product_39,2024-10-05,5,0,4134,0
Store_3,Product_39,2024-10-06,5,0,4129,0
Store_3,Product_39,2024-10-07,5,0,4124,0
Store_3,Product_39,2024-10-08,4,51,4171,0
Store_3,Product_39,2024-10-09,4,0,4167,0
Store_3,Product_39,2024-10-10,2,61,4226,0
Store_3,Product_39,2024-10-11,4,24,4246,0
Store_3,Product_39,2024-10-12,3,48,4291,0
Store_3,Product_39,2024-10-13,5,0,4286,0
Store_3,Product_39,2024-10-14,3,83,4366,0
Store_3,Product_39,2024-10-15,2,0,4364,0
Store_3,Product_39,2024-10-16,5,0,4359,0
Store_3,Product_39,2024-10-17,6,0,4353,0
Store_3,Product_39,2024-10-18,4,0,4349,0
Store_3,Product_39,2024-10-19,5,43,4387,0
Store_3,Product_39,2024-10-20,4,0,4383,0
Store_3,Product_39,2024-10-21,5,0,4378,0
Store_3,Product_39,2024-10-22,7,0,4371,0
Store_3,Product_39,2024-10-23,2,0,4369,0
Store_3,Product_39,2024-10-24,3,0,4366,0
Store_3,Product_39,2024-10-25,4,0,4362,0
Store_3,Product_39,2024-10-26,4,76,4434,0
Store_3,Product_39,2024-10-27,5,0,4429,0
Store_3,Product_39,2024-10-28,3,0,4426,0
Store_3,Product_39,2024-10-29,6,0,4420,0
Store_3,Product_39,2024-10-30,3,0,4417,0
Store_3,Product_39,2024-10-31,11,44,4450,0
Store_3,Product_39,2024-11-01,6,0,4444,0
Store_3,Product_39,2024-11-02,1,0,4443,0
Store_3,Product_39,2024-11-03,6,0,4437,0
Store_3,Product_39,2024-11-04,7,94,4524,0
Store_3,Product_39,2024-11-05,10,0,4514,0
Store_3,Product_39,2024-11-06,3,0,4511,0
Store_3,Product_39,2024-11-07,3,32,4540,0
Store_3,Product_39,2024-11-08,7,82,4615,0
Store_3,Product_39,2024-11-09,4,0,4611,0
Store_3,Product_39,2024-11-10,6,0,4605,0
Store_3,Product_39,2024-11-11,6,0,4599,0
Store_3,Product_39,2024-11-12,3,94,4690,0
Store_3,Product_39,2024-11-13,6,0,4684,0
Store_3,Product_39,2024-11-14,5,58,4737,0
Store_3,Product_39,2024-11-15,3,0,4734,0
Store_3,Product_39,2024-11-16,13,0,4721,0
Store_3,Product_39,2024-11-17,3,0,4718,0
Store_3,Product_39,2024-11-18,7,0,4711,0
Store_3,Product_39,2024-11-19,4,0,4707,0
Store_3,Product_39,2024-11-20,2,0,4705,0
Store_3,Product_39,2024-11-21,5,0,4700,0
Store_3,Product_39,2024-11-22,3,0,4697,0
Store_3,Product_39,2024-11-23,4,0,4693,0
Store_3,Product_39,2024-11-24,6,0,4687,0
Store_3,Product_39,2024-11-25,8,0,4679,0
Store_3,Product_39,2024-11-26,7,0,4672,0
Store_3,Product_39,2024-11-27,5,0,4667,0
Store_3,Product_39,2024-11-28,9,78,4736,0
Store_3,Product_39,2024-11-29,8,0,4728,0
Store_3,Product_39,2024-11-30,5,0,4723,0
Store_3,Product_39,2024-12-01,2,20,4741,0
Store_3,Product_39,2024-12-02,5,0,4736,0
Store_3,Product_39,2024-12-03,8,0,4728,0
Store_3,Product_39,2024-12-04,3,0,4725,0
Store_3,Product_39,2024-12-05,2,0,4723,0
Store_3,Product_39,2024-12-06,2,66,4787,0
Store_3,Product_39,2024-12-07,8,0,4779,0
Store_3,Product_39,2024-12-08,6,82,4855,0
Store_3,Product_39,2024-12-09,6,0,4849,0
Store_3,Product_39,2024-12-10,4,0,4845,0
Store_3,Product_39,2024-12-11,3,0,4842,0
Store_3,Product_39,2024-12-12,6,75,4911,0
Store_3,Product_39,2024-12-13,4,34,4941,0
Store_3,Product_39,2024-12-14,7,65,4999,0
Store_3,Product_39,2024-12-15,9,19,5009,0
Store_3,Product_39,2024-12-16,4,24,5029,0
Store_3,Product_39,2024-12-17,3,0,5026,0
Store_3,Product_39,2024-12-18,6,0,5020,0
Store_3,Product_39,2024-12-19,3,28,5045,0
Store_3,Product_39,2024-12-20,7,0,5038,0
Store_3,Product_39,2024-12-21,13,43,5068,0
Store_3,Product_39,2024-12-22,6,0,5062,0
Store_3,Product_39,2024-12-23,5,0,5057,0
Store_3,Product_39,2024-12-24,4,0,5053,0
Store_3,Product_39,2024-12-25,3,0,5050,0
Store_3,Product_39,2024-12-26,7,0,5043,0
Store_3,Product_39,2024-12-27,3,85,5125,0
Store_3,Product_39,2024-12-28,6,0,5119,0
Store_3,Product_39,2024-12-29,6,0,5113,0
Store_3,Product_39,2024-12-30,6,16,5123,0
Store_3,Product_40,2024-01-01,4,0,67,0
Store_3,Product_40,2024-01-02,5,0,62,0
Store_3,Product_40,2024-01-03,4,82,140,0
Store_3,Product_40,2024-01-04,2,0,138,0
Store_3,Product_40,2024-01-05,3,29,164,0
Store_3,Product_40,2024-01-06,2,0,162,0
Store_3,Product_40,2024-01-07,4,0,158,0
Store_3,Product_40,2024-01-08,9,0,149,0
Store_3,Product_40,2024-01-09,8,73,214,0
Store_3,Product_40,2024-01-10,6,85,293,0
Store_3,Product_40,2024-01-11,7,30,316,0
Store_3,Product_40,2024-01-12,9,68,375,0
Store_3,Product_40,2024-01-13,8,81,448,0
Store_3,Product_40,2024-01-14,8,58,498,0
Store_3,Product_40,2024-01-15,6,25,517,0
Store_3,Product_40,2024-01-16,3,0,514,0
Store_3,Product_40,2024-01-17,9,82,587,0
Store_3,Product_40,2024-01-18,6,0,581,0
Store_3,Product_40,2024-01-19,4,0,577,0
Store_3,Product_40,2024-01-20,2,56,631,0
Store_3,Product_40,2024-01-21,7,0,624,0
Store_3,Product_40,2024-01-22,4,40,660,0
Store_3,Product_40,2024-01-23,8,0,652,0
Store_3,Product_40,2024-01-24,3,45,694,0
Store_3,Product_40,2024-01-25,2,81,773,0
Store_3,Product_40,2024-01-26,2,0,771,0
Store_3,Product_40,2024-01-27,10,0,761,0
Store_3,Product_40,2024-01-28,1,0,760,0
Store_3,Product_40,2024-01-29,8,72,824,0
Store_3,Product_40,2024-01-30,4,0,820,0
Store_3,Product_40,2024-01-31,5,30,845,0
Store_3,Product_40,2024-02-01,2,0,843,0
Store_3,Product_40,2024-02-02,4,0,839,0
Store_3,Product_40,2024-02-03,2,0,837,0
Store_3,Product_40,2024-02-04,4,0,833,0
Store_3,Product_40,2024-02-05,7,0,826,0
Store_3,Product_40,2024-02-06,1,72,897,0
Store_3,Product_40,2024-02-07,6,48,939,0
Store_3,Product_40,2024-02-08,5,0,934,0
Store_3,Product_40,2024-02-09,5,0,929,0
Store_3,Product_40,2024-02-10,4,44,969,0
Store_3,Product_40,2024-02-11,11,0,958,0
Store_3,Product_40,2024-02-12,3,0,955,0
Store_3,Product_40,2024-02-13,4,76,1027,0
Store_3,Product_40,2024-02-14,2,0,1025,0
Store_3,Product_40,2024-02-15,6,69,1088,0
Store_3,Product_40,2024-02-16,2,95,1181,0
Store_3,Product_40,2024-02-17,4,0,1177,0
Store_3,Product_40,2024-02-18,9,0,1168,0
Store_3,Product_40,2024-02-19,6,0,1162,0
Store_3,Product_40,2024-02-20,7,0,1155,0
Store_3,Product_40,2024-02-21,8,36,1183,0
Store_3,Product_40,2024-02-22,6,31,1208,0
Store_3,Product_40,2024-02-23,5,0,1203,0
Store_3,Product_40,2024-02-24,4,0,1199,0
Store_3,Product_40,2024-02-25,4,0,1195,0
Store_3,Product_40,2024-02-26,7,0,1188,0
Store_3,Product_40,2024-02-27,3,11,1196,0
Store_3,Product_40,2024-02-28,6,86,1276,0
Store_3,Product_40,2024-02-29,3,0,1273,0
Store_3,Product_40,2024-03-01,3,0,1270,0
Store_3,Product_40,2024-03-02,7,69,1332,0
Store_3,Product_40,2024-03-03,5,0,1327,0
Store_3,Product_40,2024-03-04,5,0,1322,0
Store_3,Product_40,2024-03-05,5,0,1317,0
Store_3,Product_40,2024-03-06,11,0,1306,0
Store_3,Product_40,2024-03-07,5,0,1301,0
Store_3,Product_40,2024-03-08,8,85,1378,0
Store_3,Product_40,2024-03-09,5,0,1373,0
Store_3,Product_40,2024-03-10,3,40,1410,0
Store_3,Product_40,2024-03-11,4,0,1406,0
Store_3,Product_40,2024-03-12,3,0,1403,0
Store_3,Product_40,2024-03-13,4,90,1489,0
Store_3,Product_40,2024-03-14,3,0,1486,0
Store_3,Product_40,2024-03-15,6,91,1571,0
Store_3,Product_40,2024-03-16,9,0,1562,0
Store_3,Product_40,2024-03-17,9,85,1638,0
Store_3,Product_40,2024-03-18,3,0,1635,0
Store_3,Product_40,2024-03-19,7,0,1628,0
Store_3,Product_40,2024-03-20,6,0,1622,0
Store_3,Product_40,2024-03-21,3,27,1646,0
Store_3,Product_40,2024-03-22,6,0,1640,0
Store_3,Product_40,2024-03-23,6,0,1634,0
Store_3,Product_40,2024-03-24,3,0,1631,0
Store_3,Product_40,2024-03-25,2,33,1662,0
Store_3,Product_40,2024-03-26,4,0,1658,0
Store_3,Product_40,2024-03-27,3,20,1675,0
Store_3,Product_40,2024-03-28,6,0,1669,0
Store_3,Product_40,2024-03-29,9,0,1660,0
Store_3,Product_40,2024-03-30,3,0,1657,0
Store_3,Product_40,2024-03-31,4,44,1697,0
Store_3,Product_40,2024-04-01,7,58,1748,0
Store_3,Product_40,2024-04-02,7,0,1741,0
Store_3,Product_40,2024-04-03,7,65,1799,0
Store_3,Product_40,2024-04-04,9,0,1790,0
Store_3,Product_40,2024-04-05,3,0,1787,0
Store_3,Product_40,2024-04-06,7,0,1780,0
Store_3,Product_40,2024-04-07,9,0,1771,0
Store_3,Product_40,2024-04-08,3,0,1768,0
Store_3,Product_40,2024-04-09,2,0,1766,0
Store_3,Product_40,2024-04-10,6,0,1760,0
Store_3,Product_40,2024-04-11,4,0,1756,0
Store_3,Product_40,2024-04-12,9,29,1776,0
Store_3,Product_40,2024-04-13,7,0,1769,0
Store_3,Product_40,2024-04-14,8,0,1761,0
Store_3,Product_40,2024-04-15,4,57,1814,0
Store_3,Product_40,2024-04-16,9,73,1878,0
Store_3,Product_40,2024-04-17,6,56,1928,0
Store_3,Product_40,2024-04-18,11,0,1917,0
Store_3,Product_40,2024-04-19,3,0,1914,0
Store_3,Product_40,2024-04-20,7,33,1940,0
Store_3,Product_40,2024-04-21,3,0,1937,0
Store_3,Product_40,2024-04-22,6,83,2014,0
Store_3,Product_40,2024-04-23,5,0,2009,0
Store_3,Product_40,2024-04-24,4,0,2005,0
Store_3,Product_40,2024-04-25,8,0,1997,0
Store_3,Product_40,2024-04-26,4,0,1993,0
Store_3,Product_40,2024-04-27,7,0,1986,0
Store_3,Product_40,2024-04-28,7,48,2027,0
Store_3,Product_40,2024-04-29,2,0,2025,0
Store_3,Product_40,2024-04-30,3,0,2022,0
Store_3,Product_40,2024-05-01,5,0,2017,0
Store_3,Product_40,2024-05-02,4,0,2013,0
Store_3,Product_40,2024-05-03,7,85,2091,0
Store_3,Product_40,2024-05-04,8,0,2083,0
Store_3,Product_40,2024-05-05,12,39,2110,0
Store_3,Product_40,2024-05-06,3,53,2160,0
Store_3,Product_40,2024-05-07,6,14,2168,0
Store_3,Product_40,2024-05-08,9,47,2206,0
Store_3,Product_40,2024-05-09,4,0,2202,0
Store_3,Product_40,2024-05-10,7,0,2195,0
Store_3,Product_40,2024-05-11,7,0,2188,0
Store_3,Product_40,2024-05-12,3,0,2185,0
Store_3,Product_40,2024-05-13,3,0,2182,0
Store_3,Product_40,2024-05-14,3,0,2179,0
Store_3,Product_40,2024-05-15,3,0,2176,0
Store_3,Product_40,2024-05-16,7,76,2245,0
Store_3,Product_40,2024-05-17,4,0,2241,0
Store_3,Product_40,2024-05-18,6,0,2235,0
Store_3,Product_40,2024-05-19,9,0,2226,0
Store_3,Product_40,2024-05-20,5,0,2221,0
Store_3,Product_40,2024-05-21,4,12,2229,0
Store_3,Product_40,2024-05-22,4,0,2225,0
Store_3,Product_40,2024-05-23,2,59,2282,0
Store_3,Product_40,2024-05-24,5,76,2353,0
Store_3,Product_40,2024-05-25,7,0,2346,0
Store_3,Product_40,2024-05-26,4,0,2342,0
Store_3,Product_40,2024-05-27,6,37,2373,0
Store_3,Product_40,2024-05-28,2,0,2371,0
Store_3,Product_40,2024-05-29,4,0,2367,0
Store_3,Product_40,2024-05-30,3,0,2364,0
Store_3,Product_40,2024-05-31,9,0,2355,0
Store_3,Product_40,2024-06-01,5,0,2350,0
Store_3,Product_40,2024-06-02,5,56,2401,0
Store_3,Product_40,2024-06-03,4,0,2397,0
Store_3,Product_40,2024-06-04,5,0,2392,0
Store_3,Product_40,2024-06-05,6,68,2454,0
Store_3,Product_40,2024-06-06,7,74,2521,0
Store_3,Product_40,2024-06-07,2,51,2570,0
Store_3,Product_40,2024-06-08,5,0,2565,0
Store_3,Product_40,2024-06-09,4,0,2561,0
Store_3,Product_40,2024-06-10,5,0,2556,0
Store_3,Product_40,2024-06-11,3,54,2607,0
Store_3,Product_40,2024-06-12,4,78,2681,0
Store_3,Product_40,2024-06-13,2,0,2679,0
Store_3,Product_40,2024-06-14,2,12,2689,0
Store_3,Product_40,2024-06-15,4,0,2685,0
Store_3,Product_40,2024-06-16,6,0,2679,0
Store_3,Product_40,2024-06-17,6,0,2673,0
Store_3,Product_40,2024-06-18,4,0,2669,0
Store_3,Product_40,2024-06-19,4,40,2705,0
Store_3,Product_40,2024-06-20,5,0,2700,0
Store_3,Product_40,2024-06-21,8,0,2692,0
Store_3,Product_40,2024-06-22,2,0,2690,0
Store_3,Product_40,2024-06-23,4,0,2686,0
Store_3,Product_40,2024-06-24,5,0,2681,0
Store_3,Product_40,2024-06-25,2,0,2679,0
Store_3,Product_40,2024-06-26,3,48,2724,0
Store_3,Product_40,2024-06-27,6,48,2766,0
Store_3,Product_40,2024-06-28,8,0,2758,0
Store_3,Product_40,2024-06-29,6,0,2752,0
Store_3,Product_40,2024-06-30,10,31,2773,0
Store_3,Product_40,2024-07-01,4,43,2812,0
Store_3,Product_40,2024-07-02,1,0,2811,0
Store_3,Product_40,2024-07-03,1,0,2810,0
Store_3,Product_40,2024-07-04,3,0,2807,0
Store_3,Product_40,2024-07-05,8,0,2799,0
Store_3,Product_40,2024-07-06,8,0,2791,0
Store_3,Product_40,2024-07-07,2,0,2789,0
Store_3,Product_40,2024-07-08,6,0,2783,0
Store_3,Product_40,2024-07-09,5,0,2778,0
Store_3,Product_40,2024-07-10,2,0,2776,0
Store_3,Product_40,2024-07-11,8,0,2768,0
Store_3,Product_40,2024-07-12,6,0,2762,0
Store_3,Product_40,2024-07-13,5,14,2771,0
Store_3,Product_40,2024-07-14,7,0,2764,0
Store_3,Product_40,2024-07-15,6,0,2758,0
Store_3,Product_40,2024-07-16,7,40,2791,0
Store_3,Product_40,2024-07-17,6,39,2824,0
Store_3,Product_40,2024-07-18,5,0,2819,0
Store_3,Product_40,2024-07-19,3,0,2816,0
Store_3,Product_40,2024-07-20,9,0,2807,0
Store_3,Product_40,2024-07-21,5,0,2802,0
Store_3,Product_40,2024-07-22,8,0,2794,0
Store_3,Product_40,2024-07-23,8,55,2841,0
Store_3,Product_40,2024-07-24,1,0,2840,0
Store_3,Product_40,2024-07-25,8,31,2863,0
Store_3,Product_40,2024-07-26,4,0,2859,0
Store_3,Product_40,2024-07-27,7,0,2852,0
Store_3,Product_40,2024-07-28,5,18,2865,0
Store_3,Product_40,2024-07-29,4,0,2861,0
Store_3,Product_40,2024-07-30,6,52,2907,0
Store_3,Product_40,2024-07-31,3,0,2904,0
Store_3,Product_40,2024-08-01,5,0,2899,0
Store_3,Product_40,2024-08-02,4,0,2895,0
Store_3,Product_40,2024-08-03,6,0,2889,0
Store_3,Product_40,2024-08-04,3,79,2965,0
Store_3,Product_40,2024-08-05,7,0,2958,0
Store_3,Product_40,2024-08-06,10,89,3037,0
Store_3,Product_40,2024-08-07,6,0,3031,0
Store_3,Product_40,2024-08-08,6,0,3025,0
Store_3,Product_40,2024-08-09,4,88,3109,0
Store_3,Product_40,2024-08-10,4,0,3105,0
Store_3,Product_40,2024-08-11,1,0,3104,0
Store_3,Product_40,2024-08-12,4,0,3100,0
Store_3,Product_40,2024-08-13,5,39,3134,0
Store_3,Product_40,2024-08-14,6,0,3128,0
Store_3,Product_40,2024-08-15,8,0,3120,0
Store_3,Product_40,2024-08-16,6,0,3114,0
Store_3,Product_40,2024-08-17,9,0,3105,0
Store_3,Product_40,2024-08-18,6,0,3099,0
Store_3,Product_40,2024-08-19,4,35,3130,0
Store_3,Product_40,2024-08-20,8,0,3122,0
Store_3,Product_40,2024-08-21,5,0,3117,0
Store_3,Product_40,2024-08-22,9,0,3108,0
Store_3,Product_40,2024-08-23,7,0,3101,0
Store_3,Product_40,2024-08-24,3,0,3098,0
Store_3,Product_40,2024-08-25,1,0,3097,0
Store_3,Product_40,2024-08-26,8,0,3089,0
Store_3,Product_40,2024-08-27,7,0,3082,0
Store_3,Product_40,2024-08-28,3,0,3079,0
Store_3,Product_40,2024-08-29,4,50,3125,0
Store_3,Product_40,2024-08-30,3,0,3122,0
Store_3,Product_40,2024-08-31,4,68,3186,0
Store_3,Product_40,2024-09-01,8,0,3178,0
Store_3,Product_40,2024-09-02,7,0,3171,0
Store_3,Product_40,2024-09-03,7,0,3164,0
Store_3,Product_40,2024-09-04,7,25,3182,0
Store_3,Product_40,2024-09-05,6,97,3273,0
Store_3,Product_40,2024-09-06,3,0,3270,0
Store_3,Product_40,2024-09-07,10,61,3321,0
Store_3,Product_40,2024-09-08,5,96,3412,0
Store_3,Product_40,2024-09-09,4,87,3495,0
Store_3,Product_40,2024-09-10,7,0,3488,0
Store_3,Product_40,2024-09-11,5,0,3483,0
Store_3,Product_40,2024-09-12,5,0,3478,0
Store_3,Product_40,2024-09-13,8,18,3488,0
Store_3,Product_40,2024-09-14,2,0,3486,0
Store_3,Product_40,2024-09-15,7,0,3479,0
Store_3,Product_40,2024-09-16,6,0,3473,0
Store_3,Product_40,2024-09-17,5,0,3468,0
Store_3,Product_40,2024-09-18,6,0,3462,0
Store_3,Product_40,2024-09-19,4,0,3458,0
Store_3,Product_40,2024-09-20,6,0,3452,0
Store_3,Product_40,2024-09-21,3,0,3449,0
Store_3,Product_40,2024-09-22,5,0,3444,0
Store_3,Product_40,2024-09-23,11,0,3433,0
Store_3,Product_40,2024-09-24,4,74,3503,0
Store_3,Product_40,2024-09-25,6,22,3519,0
Store_3,Product_40,2024-09-26,3,30,3546,0
Store_3,Product_40,2024-09-27,9,83,3620,0
Store_3,Product_40,2024-09-28,7,50,3663,0
Store_3,Product_40,2024-09-29,5,22,3680,0
Store_3,Product_40,2024-09-30,2,0,3678,0
Store_3,Product_40,2024-10-01,8,0,3670,0
Store_3,Product_40,2024-10-02,5,0,3665,0
Store_3,Product_40,2024-10-03,7,69,3727,0
Store_3,Product_40,2024-10-04,6,0,3721,0
Store_3,Product_40,2024-10-05,4,0,3717,0
Store_3,Product_40,2024-10-06,5,17,3729,0
Store_3,Product_40,2024-10-07,7,0,3722,0
Store_3,Product_40,2024-10-08,5,50,3767,0
Store_3,Product_40,2024-10-09,6,72,3833,0
Store_3,Product_40,2024-10-10,8,0,3825,0
Store_3,Product_40,2024-10-11,3,58,3880,0
Store_3,Product_40,2024-10-12,9,0,3871,0
Store_3,Product_40,2024-10-13,7,58,3922,0
Store_3,Product_40,2024-10-14,4,0,3918,0
Store_3,Product_40,2024-10-15,6,0,3912,0
Store_3,Product_40,2024-10-16,9,0,3903,0
Store_3,Product_40,2024-10-17,6,0,3897,0
Store_3,Product_40,2024-10-18,5,0,3892,0
Store_3,Product_40,2024-10-19,5,0,3887,0
Store_3,Product_40,2024-10-20,3,75,3959,0
Store_3,Product_40,2024-10-21,3,0,3956,0
Store_3,Product_40,2024-10-22,5,0,3951,0
Store_3,Product_40,2024-10-23,5,89,4035,0
Store_3,Product_40,2024-10-24,3,0,4032,0
Store_3,Product_40,2024-10-25,7,0,4025,0
Store_3,Product_40,2024-10-26,9,0,4016,0
Store_3,Product_40,2024-10-27,2,0,4014,0
Store_3,Product_40,2024-10-28,6,0,4008,0
Store_3,Product_40,2024-10-29,7,0,4001,0
Store_3,Product_40,2024-10-30,5,0,3996,0
Store_3,Product_40,2024-10-31,3,0,3993,0
Store_3,Product_40,2024-11-01,8,0,3985,0
